employee_id,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki
EMP101481,70,93,DI,Dominant-Influencer,ENFJ,105.0,35.0,5
EMP101482,38,76,CD,Conscientious-Dominant,ENFJ,116.0,20.0,10
EMP101483,76,47,CD,Conscientious-Dominant,ESTP,133.0,27.0,7
EMP101484,48,40,DI,Dominant-Influencer,ENTJ,,,7
EMP101485,91,90,DS,Dominant-Steadiness,ENFP,85.0,20.0,2
EMP101486,35,97,CD,Conscientious-Dominant,INTP,103.0,28.0,9
EMP101487,95,74,CD,Conscientious-Dominant,INFP,85.0,26.0,8
EMP101488,35,88,,Steadiness-Dominant,ESFP,,,6
EMP101489,61,88,IS,Influencer-Steadiness,ESFJ,,,7
EMP101490,69,31,SC,Steadiness-Conscientious,INTP,,,10
EMP101491,82,37,DI,Dominant-Influencer,INTJ,110.0,27.0,9
EMP101492,58,41,CI,Conscientious-Influencer,INTP,,29.0,10
EMP101493,67,94,IS,Influencer-Steadiness,,90.0,26.0,3
EMP101494,88,22,SD,Steadiness-Dominant,ESTP,88.0,34.0,3
EMP101495,59,69,CS,Conscientious-Steadiness,ESTJ,98.0,22.0,2
EMP101496,21,69,ID,Influencer-Dominant,ISFP,85.0,21.0,6
EMP101497,49,44,ID,Influencer-Dominant,INFJ,117.0,25.0,3
EMP101498,64,100,IC,Influencer-Conscientious,INTJ,,,8
EMP101499,36,54,DC,Dominant-Conscientious,ISTJ,,,3
EMP101500,32,94,ID,Influencer-Dominant,ENFJ,138.0,17.0,4
EMP101501,66,59,SC,Steadiness-Conscientious,ESFP,139.0,20.0,7
EMP101502,96,66,SI,Steadiness-Influencer,ENFP,138.0,18.0,8
EMP101503,30,30,DI,Dominant-Influencer,,138.0,36.0,4
EMP101504,96,34,DC,Dominant-Conscientious,INFJ,96.0,30.0,10
EMP101505,93,28,CS,Conscientious-Steadiness,,,,2
EMP101506,56,88,SD,Steadiness-Dominant,ISFJ,100.0,27.0,8
EMP101507,97,49,CI,Conscientious-Influencer,INTP,,,4
EMP101508,87,34,DS,Dominant-Steadiness,ESTP,132.0,23.0,4
EMP101509,74,74,DC,Dominant-Conscientious,,134.0,26.0,1
EMP101510,83,56,CI,Conscientious-Influencer,ISFJ,128.0,17.0,4
EMP101511,73,63,ID,Influencer-Dominant,ESTP,,,10
EMP101512,55,26,,Influencer-Dominant,ENTP,136.0,27.0,5
EMP101513,69,37,IC,Influencer-Conscientious,ESFJ,,,6
EMP101514,31,93,,Dominant-Influencer,ESFP,94.0,27.0,3
EMP101515,87,91,CS,Conscientious-Steadiness,ESFP,122.0,37.0,6
EMP101516,85,76,,Steadiness-Dominant,ESFP,85.0,30.0,4
EMP101517,77,48,DI,Dominant-Influencer,ESFP,,,1
EMP101518,27,59,SI,Steadiness-Influencer,ISTJ,125.0,34.0,9
EMP101519,71,48,IC,Influencer-Conscientious,INFJ,120.0,29.0,5
EMP101520,82,79,CS,Conscientious-Steadiness,inftj,100.0,24.0,5
EMP101521,59,99,DS,Dominant-Steadiness,INFP,104.0,36.0,10
EMP101522,28,95,IC,Influencer-Conscientious,ENFP,139.0,19.0,1
EMP101523,20,76,,Dominant-Influencer,ISTJ,123.0,26.0,9
EMP101524,68,35,SC,Steadiness-Conscientious,ISTJ,,,6
EMP101525,69,99,CI,Conscientious-Influencer,ISTJ,99.0,39.0,3
EMP101526,79,53,DI,Dominant-Influencer,ISFP,,,9
EMP101527,27,74,SD,Steadiness-Dominant,ESTP,99.0,24.0,9
EMP101528,65,34,IS,Influencer-Steadiness,INTJ,129.0,24.0,9
EMP101529,28,78,CD,Conscientious-Dominant,ISTP,84.0,29.0,3
EMP101530,65,89,DS,Dominant-Steadiness,,86.0,22.0,4
EMP101531,99,53,,Dominant-Influencer,ISTP,93.0,29.0,2
EMP101532,31,65,DI,Dominant-Influencer,ISFJ,134.0,23.0,3
EMP101533,24,91,DC,Dominant-Conscientious,ENFP,135.0,23.0,3
EMP101534,61,62,,Steadiness-Conscientious,ENFP,114.0,21.0,4
EMP101535,31,58,DI,Dominant-Influencer,ESTP,130.0,32.0,3
EMP101536,95,59,SD,Steadiness-Dominant,,100.0,23.0,2
EMP101537,37,54,IC,Influencer-Conscientious,ISTP,,,10
EMP101538,99,93,SC,Steadiness-Conscientious,ESTP,99.0,28.0,1
EMP101539,91,63,CS,Conscientious-Steadiness,ESFP,85.0,16.0,5
EMP101540,87,90,DS,Dominant-Steadiness,,85.0,19.0,6
EMP101541,45,24,ID,Influencer-Dominant,,89.0,24.0,1
EMP101542,94,46,SD,Steadiness-Dominant,INTP,114.0,30.0,8
EMP101543,88,75,CS,Conscientious-Steadiness,ENTJ,82.0,17.0,10
EMP101544,52,31,,Conscientious-Dominant,INFJ,123.0,37.0,4
EMP101545,40,98,CI,Conscientious-Influencer,ISFP,130.0,25.0,2
EMP101546,68,20,DC,Dominant-Conscientious,ISTP,88.0,21.0,5
EMP101547,31,61,IS,Influencer-Steadiness,ISFJ,136.0,29.0,3
EMP101548,54,25,,Steadiness-Dominant,INTP,103.0,41.0,9
EMP101549,49,82,ID,Influencer-Dominant,INFP,88.0,31.0,1
EMP101550,55,90,IC,Influencer-Conscientious,ESFJ,,31.0,3
EMP101551,96,64,CS,Conscientious-Steadiness,INFP,86.0,34.0,4
EMP101552,28,37,CS,Conscientious-Steadiness,ESFP,129.0,30.0,8
EMP101553,89,68,DC,Dominant-Conscientious,ISTP,,,3
EMP101554,37,97,SC,Steadiness-Conscientious,ENFP,97.0,28.0,4
EMP101555,100,69,,Steadiness-Influencer,ESFJ,116.0,37.0,8
EMP101556,76,38,SI,Steadiness-Influencer,ESFP,100.0,33.0,8
EMP101557,24,39,CD,Conscientious-Dominant,ENFJ,93.0,33.0,8
EMP101558,98,42,SC,Steadiness-Conscientious,ENTP,113.0,29.0,10
EMP101559,97,83,CD,Conscientious-Dominant,INTP,86.0,33.0,3
EMP101560,60,82,,Steadiness-Conscientious,,86.0,22.0,5
EMP101561,20,67,SI,Steadiness-Influencer,ENTJ,138.0,34.0,5
EMP101562,25,27,IC,Influencer-Conscientious,INFJ,137.0,27.0,10
EMP101563,48,21,DS,Dominant-Steadiness,ISTP,,,10
EMP101564,89,63,SI,Steadiness-Influencer,INTJ,,29.0,10
EMP101565,34,21,CI,Conscientious-Influencer,,,,3
EMP101566,78,30,CI,Conscientious-Influencer,ESFP,139.0,21.0,8
EMP101567,96,93,IC,Influencer-Conscientious,ESFP,136.0,25.0,1
EMP101568,65,28,IS,Influencer-Steadiness,INTP,108.0,35.0,5
EMP101569,35,38,SI,Steadiness-Influencer,ISTP,117.0,27.0,3
EMP101570,95,83,SC,Steadiness-Conscientious,INFJ,98.0,30.0,2
EMP101571,98,55,SI,Steadiness-Influencer,,112.0,36.0,2
EMP101572,51,23,CD,Conscientious-Dominant,ESTJ,94.0,27.0,9
EMP101573,72,76,DC,Dominant-Conscientious,ESTP,138.0,17.0,3
EMP101574,45,97,SD,Steadiness-Dominant,,138.0,37.0,7
EMP101575,24,25,,Influencer-Steadiness,ISTJ,,,4
EMP101576,74,57,,Influencer-Dominant,INFP,139.0,28.0,2
EMP101577,92,43,ID,Influencer-Dominant,ISTJ,,,2
EMP101578,89,20,CD,Conscientious-Dominant,ENTP,139.0,35.0,6
EMP101579,54,87,CI,Conscientious-Influencer,INFP,,,6
EMP101580,21,94,SI,Steadiness-Influencer,ESTJ,,,1
EMP101581,55,36,IS,Influencer-Steadiness,ESFJ,84.0,29.0,7
EMP101582,47,86,DI,Dominant-Influencer,ISTP,116.0,23.0,7
EMP101583,49,63,DC,Dominant-Conscientious,ISTP,125.0,39.0,5
EMP101584,31,21,SD,Steadiness-Dominant,ISTJ,81.0,29.0,1
EMP101585,84,84,IC,Influencer-Conscientious,ESTJ,98.0,22.0,10
EMP101586,87,29,CS,Conscientious-Steadiness,ISTP,128.0,20.0,5
EMP101587,34,81,CI,Conscientious-Influencer,INTJ,138.0,25.0,6
EMP101588,81,36,CI,Conscientious-Influencer,ENTJ,128.0,26.0,10
EMP101589,84,86,,Influencer-Steadiness,ISTJ,121.0,29.0,9
EMP101590,87,25,CD,Conscientious-Dominant,ENFJ,105.0,38.0,7
EMP101591,60,85,,Conscientious-Dominant,ENFP,117.0,32.0,3
EMP101592,31,79,SD,Steadiness-Dominant,INTP,,,9
EMP101593,24,72,SC,Steadiness-Conscientious,ESFP,,26.0,8
EMP101594,90,95,IC,Influencer-Conscientious,ENFP,,,5
EMP101595,33,72,CS,Conscientious-Steadiness,ESFP,89.0,27.0,3
EMP101596,61,74,SD,Steadiness-Dominant,ISFP,112.0,24.0,10
EMP101597,93,83,SD,Steadiness-Dominant,ISFJ,137.0,38.0,4
EMP101598,26,37,CS,Conscientious-Steadiness,INTP,,,5
EMP101599,67,44,CS,Conscientious-Steadiness,ESFJ,120.0,24.0,2
EMP101600,81,80,SC,Steadiness-Conscientious,ISFJ,106.0,20.0,6
EMP101601,39,45,CI,Conscientious-Influencer,ENFJ,86.0,33.0,10
EMP101602,66,57,,Steadiness-Conscientious,ENFP,83.0,38.0,6
EMP101603,61,63,SD,Steadiness-Dominant,ENFP,88.0,22.0,6
EMP101604,39,64,SI,Steadiness-Influencer,INFP,117.0,37.0,7
EMP101605,90,21,DS,Dominant-Steadiness,ESFJ,117.0,28.0,4
EMP101606,88,46,CD,Conscientious-Dominant,ENFJ,127.0,22.0,9
EMP101607,86,92,CD,Conscientious-Dominant,ESTJ,122.0,25.0,2
EMP101608,67,42,CD,Conscientious-Dominant,ISFJ,117.0,37.0,10
EMP101609,53,87,SD,Steadiness-Dominant,ISFJ,85.0,19.0,6
EMP101610,34,76,,Steadiness-Conscientious,ISTJ,94.0,28.0,3
EMP101611,57,76,CI,Conscientious-Influencer,ENTJ,122.0,25.0,5
EMP101612,83,78,DI,Dominant-Influencer,ENTJ,126.0,27.0,3
EMP101613,92,41,DS,Dominant-Steadiness,INFP,116.0,26.0,2
EMP101614,96,33,IS,Influencer-Steadiness,ISTP,,,7
EMP101615,80,62,SD,Steadiness-Dominant,INTP,,39.0,4
EMP101616,45,73,DS,Dominant-Steadiness,,101.0,25.0,7
EMP101617,66,99,CI,Conscientious-Influencer,ISTJ,,,1
EMP101618,54,31,IC,Influencer-Conscientious,INTP,131.0,27.0,4
EMP101619,89,89,CS,Conscientious-Steadiness,ENTP,84.0,34.0,8
EMP101620,63,64,SD,Steadiness-Dominant,ESTJ,106.0,30.0,9
EMP101621,54,83,CI,Conscientious-Influencer,ENFP,92.0,24.0,6
EMP101622,32,74,IC,Influencer-Conscientious,ISTJ,83.0,29.0,9
EMP101623,95,51,CD,Conscientious-Dominant,ISTP,99.0,26.0,9
EMP101624,76,58,DS,Dominant-Steadiness,ENFP,124.0,31.0,8
EMP101625,81,89,DS,Dominant-Steadiness,INFP,139.0,35.0,4
EMP101626,88,88,SC,Steadiness-Conscientious,INFJ,118.0,27.0,2
EMP101627,88,78,DC,Dominant-Conscientious,,,27.0,2
EMP101628,70,97,DI,Dominant-Influencer,ENFP,82.0,28.0,7
EMP101629,79,69,CS,Conscientious-Steadiness,ISTJ,85.0,23.0,9
EMP101630,36,95,CD,Conscientious-Dominant,ESTP,86.0,22.0,8
EMP101631,76,88,SC,Steadiness-Conscientious,ENFJ,123.0,27.0,1
EMP101632,45,83,IC,Influencer-Conscientious,ISFJ,113.0,22.0,2
EMP101633,62,67,CS,Conscientious-Steadiness,INTJ,95.0,33.0,7
EMP101634,45,54,CD,Conscientious-Dominant,ENTJ,,,4
EMP101635,60,82,SC,Steadiness-Conscientious,INFP,80.0,25.0,7
EMP101636,81,91,,Steadiness-Conscientious,ENTJ,81.0,19.0,7
EMP101637,30,75,SI,Steadiness-Influencer,ISTP,,,1
EMP101638,39,64,SI,Steadiness-Influencer,ESFP,82.0,21.0,5
EMP101639,96,76,,Influencer-Steadiness,ESTP,119.0,21.0,4
EMP101640,71,88,IC,Influencer-Conscientious,INTP,126.0,29.0,8
EMP101641,59,32,CD,Conscientious-Dominant,INTP,,,8
EMP101642,47,81,SD,Steadiness-Dominant,,86.0,32.0,1
EMP101643,34,91,DI,Dominant-Influencer,ISFJ,,,9
EMP101644,73,31,CS,Conscientious-Steadiness,INFJ,107.0,25.0,1
EMP101645,63,51,CS,Conscientious-Steadiness,ESTJ,90.0,13.0,8
EMP101646,34,50,SD,Steadiness-Dominant,ISTJ,91.0,24.0,2
EMP101647,66,89,SI,Steadiness-Influencer,INTP,120.0,26.0,7
EMP101648,42,28,DI,Dominant-Influencer,INFJ,117.0,14.0,4
EMP101649,85,99,,Conscientious-Dominant,INTP,,,2
EMP101650,20,27,DC,Dominant-Conscientious,INFP,,,2
EMP101651,98,61,CD,Conscientious-Dominant,INFP,,,2
EMP101652,65,33,DI,Dominant-Influencer,INFP,114.0,19.0,7
EMP101653,43,57,DC,Dominant-Conscientious,INFP,,,8
EMP101654,79,54,CI,Conscientious-Influencer,ISTJ,,40.0,3
EMP101655,79,54,SI,Steadiness-Influencer,ENFP,,32.0,4
EMP101656,99,92,IS,Influencer-Steadiness,,106.0,24.0,1
EMP101657,93,62,DC,Dominant-Conscientious,,124.0,20.0,3
EMP101658,95,70,CS,Conscientious-Steadiness,INFJ,,,3
EMP101659,57,74,IC,Influencer-Conscientious,ISTP,82.0,17.0,1
EMP101660,76,45,DC,Dominant-Conscientious,INTJ,129.0,27.0,3
EMP101661,21,58,IS,Influencer-Steadiness,ISTJ,80.0,26.0,7
EMP101662,58,28,CI,Conscientious-Influencer,ESTJ,124.0,19.0,9
EMP101663,87,86,DS,Dominant-Steadiness,ENTJ,,,8
EMP101664,54,25,CD,Conscientious-Dominant,INFJ,91.0,32.0,1
EMP101665,27,30,DI,Dominant-Influencer,INFP,96.0,23.0,6
EMP101666,63,58,,Dominant-Conscientious,INTJ,128.0,25.0,3
EMP101667,26,50,IS,Influencer-Steadiness,,,,3
EMP101668,92,92,CS,Conscientious-Steadiness,ENFP,117.0,24.0,10
EMP101669,84,31,SI,Steadiness-Influencer,ISFP,130.0,24.0,10
EMP101670,40,64,SC,Steadiness-Conscientious,ISFJ,92.0,19.0,8
EMP101671,93,46,DI,Dominant-Influencer,ESFJ,126.0,17.0,2
EMP101672,97,64,SI,Steadiness-Influencer,,90.0,37.0,6
EMP101673,30,70,IC,Influencer-Conscientious,ESTP,118.0,21.0,3
EMP101674,39,20,SD,Steadiness-Dominant,ISTJ,,,6
EMP101675,35,38,DC,Dominant-Conscientious,ENTP,,27.0,9
EMP101676,99,48,DC,Dominant-Conscientious,ENTJ,125.0,23.0,10
EMP101677,71,21,DI,Dominant-Influencer,ESFJ,,,10
EMP101678,89,45,CI,Conscientious-Influencer,ENFP,125.0,30.0,7
EMP101679,80,80,DS,Dominant-Steadiness,,,,6
EMP101680,32,31,DC,Dominant-Conscientious,,,,9
EMP101681,85,79,,Steadiness-Influencer,ENFJ,115.0,24.0,1
EMP101682,58,21,CI,Conscientious-Influencer,INFJ,98.0,29.0,9
EMP101683,97,29,CS,Conscientious-Steadiness,INTP,82.0,22.0,1
EMP101684,63,86,IC,Influencer-Conscientious,ENTP,90.0,27.0,1
EMP101685,56,61,,Dominant-Conscientious,ESFP,,,2
EMP101686,92,23,SI,Steadiness-Influencer,ENFP,132.0,38.0,1
EMP101687,65,77,SI,Steadiness-Influencer,ENTP,,,4
EMP101688,69,75,SC,Steadiness-Conscientious,INFP,121.0,19.0,5
EMP101689,46,42,SC,Steadiness-Conscientious,INTP,93.0,27.0,7
EMP101690,42,41,SD,Steadiness-Dominant,ENTP,95.0,24.0,8
EMP101691,70,69,SI,Steadiness-Influencer,ISTJ,,,9
EMP101692,58,53,SI,Steadiness-Influencer,INFP,92.0,32.0,4
EMP101693,68,87,IC,Influencer-Conscientious,ENTP,140.0,33.0,5
EMP101694,35,79,ID,Influencer-Dominant,INTP,104.0,25.0,9
EMP101695,26,49,CS,Conscientious-Steadiness,ESFP,95.0,25.0,5
EMP101696,71,55,SC,Steadiness-Conscientious,ENFP,110.0,22.0,10
EMP101697,67,28,CD,Conscientious-Dominant,ENTP,97.0,38.0,7
EMP101698,65,90,SI,Steadiness-Influencer,INTJ,,28.0,8
EMP101699,95,64,SC,Steadiness-Conscientious,ENFJ,80.0,27.0,3
EMP101700,88,94,DC,Dominant-Conscientious,ESTP,,41.0,8
EMP101701,85,88,CS,Conscientious-Steadiness,ENTP,125.0,27.0,2
EMP101702,74,41,CS,Conscientious-Steadiness,INFP,108.0,34.0,2
EMP101703,21,64,SI,Steadiness-Influencer,ISTJ,112.0,22.0,7
EMP101704,27,70,DS,Dominant-Steadiness,,103.0,27.0,9
EMP101705,27,68,,Conscientious-Dominant,INFP,83.0,13.0,5
EMP101706,70,63,DI,Dominant-Influencer,ESTP,,,6
EMP101707,27,66,CI,Conscientious-Influencer,INFJ,136.0,32.0,7
EMP101708,76,97,CI,Conscientious-Influencer,INFP,106.0,32.0,8
EMP101709,78,80,SI,Steadiness-Influencer,INTJ,140.0,33.0,8
EMP101710,90,75,CS,Conscientious-Steadiness,ENFJ,99.0,25.0,10
EMP101711,94,32,IC,Influencer-Conscientious,,104.0,30.0,8
EMP101712,82,25,,Influencer-Dominant,INFP,138.0,25.0,6
EMP101713,37,55,IS,Influencer-Steadiness,,94.0,30.0,5
EMP101714,52,97,,Influencer-Steadiness,INFP,120.0,23.0,3
EMP101715,25,58,CI,Conscientious-Influencer,ENFJ,,,10
EMP101716,38,53,DS,Dominant-Steadiness,ISTJ,137.0,17.0,7
EMP101717,78,26,,Conscientious-Steadiness,ESFP,139.0,32.0,5
EMP101718,39,88,CS,Conscientious-Steadiness,ENFP,91.0,25.0,2
EMP101719,57,31,DC,Dominant-Conscientious,ENTJ,,32.0,3
EMP101720,53,88,CI,Conscientious-Influencer,ESFP,117.0,16.0,10
EMP101721,44,29,IC,Influencer-Conscientious,ISTJ,113.0,20.0,10
EMP101722,45,23,CI,Conscientious-Influencer,ESFJ,92.0,31.0,2
EMP101723,28,73,IC,Influencer-Conscientious,INTP,138.0,27.0,7
EMP101724,75,51,CI,Conscientious-Influencer,ESTJ,82.0,12.0,9
EMP101725,50,60,CS,Conscientious-Steadiness,INFJ,103.0,30.0,9
EMP101726,55,93,SD,Steadiness-Dominant,ENFJ,120.0,30.0,4
EMP101727,77,22,IC,Influencer-Conscientious,ISFJ,,,5
EMP101728,38,74,DI,Dominant-Influencer,ISFJ,,20.0,8
EMP101729,26,93,,Conscientious-Influencer,ISFP,116.0,19.0,6
EMP101730,23,29,CI,Conscientious-Influencer,ISFP,115.0,27.0,5
EMP101731,45,67,DI,Dominant-Influencer,ISFP,123.0,21.0,5
EMP101732,55,46,DI,Dominant-Influencer,,89.0,20.0,8
EMP101733,64,77,SC,Steadiness-Conscientious,ISTJ,,,2
EMP101734,48,57,SD,Steadiness-Dominant,INTJ,101.0,25.0,6
EMP101735,58,33,SC,Steadiness-Conscientious,,,,8
EMP101736,59,60,IC,Influencer-Conscientious,ESFJ,,29.0,10
EMP101737,53,88,IC,Influencer-Conscientious,ENFJ,88.0,24.0,4
EMP101738,46,90,CD,Conscientious-Dominant,ENTP,,39.0,7
EMP101739,80,89,IS,Influencer-Steadiness,INFJ,88.0,34.0,8
EMP101740,65,95,CD,Conscientious-Dominant,ISTP,128.0,28.0,1
EMP101741,91,52,SD,Steadiness-Dominant,ESTJ,,24.0,5
EMP101742,30,65,CI,Conscientious-Influencer,INTP,132.0,10.0,2
EMP101743,35,54,SC,Steadiness-Conscientious,INTP,93.0,27.0,6
EMP101744,36,73,DS,Dominant-Steadiness,ENFP,115.0,25.0,4
EMP101745,67,29,DC,Dominant-Conscientious,ESFP,118.0,34.0,6
EMP101746,71,37,IS,Influencer-Steadiness,ESTJ,118.0,27.0,6
EMP101747,65,74,CD,Conscientious-Dominant,ISTJ,,33.0,1
EMP101748,73,70,IC,Influencer-Conscientious,ENFJ,133.0,34.0,2
EMP101749,65,52,SI,Steadiness-Influencer,ISTJ,85.0,18.0,4
EMP101750,32,37,,Influencer-Steadiness,ENFJ,,,5
EMP101751,38,52,,Influencer-Conscientious,ESFJ,,24.0,4
EMP101752,26,20,CI,Conscientious-Influencer,ISFP,132.0,34.0,2
EMP101753,74,56,CS,Conscientious-Steadiness,INFP,,,10
EMP101754,50,62,SI,Steadiness-Influencer,ISFJ,114.0,31.0,9
EMP101755,43,71,DI,Dominant-Influencer,ESFJ,110.0,26.0,8
EMP101756,83,83,CD,Conscientious-Dominant,ISTJ,132.0,17.0,6
EMP101757,77,28,SC,Steadiness-Conscientious,ENTJ,89.0,20.0,3
EMP101758,79,78,CD,Conscientious-Dominant,INFJ,106.0,28.0,3
EMP101759,84,59,CS,Conscientious-Steadiness,ESTP,,23.0,6
EMP101760,96,48,CI,Conscientious-Influencer,ISFJ,95.0,25.0,10
EMP101761,53,48,CD,Conscientious-Dominant,ENTP,111.0,28.0,6
EMP101762,71,73,DS,Dominant-Steadiness,INTJ,129.0,28.0,9
EMP101763,40,43,DS,Dominant-Steadiness,ISFP,92.0,25.0,4
EMP101764,58,69,,Conscientious-Steadiness,ISTP,133.0,34.0,10
EMP101765,37,79,SD,Steadiness-Dominant,ENTP,,,6
EMP101766,31,28,CS,Conscientious-Steadiness,INFP,88.0,11.0,2
EMP101767,52,34,DI,Dominant-Influencer,INFJ,98.0,21.0,6
EMP101768,55,31,CI,Conscientious-Influencer,,87.0,24.0,10
EMP101769,92,85,CI,Conscientious-Influencer,ESFJ,,,3
EMP101770,91,56,DI,Dominant-Influencer,INTP,,,4
EMP101771,86,73,ID,Influencer-Dominant,INTP,111.0,23.0,3
EMP101772,41,22,DS,Dominant-Steadiness,ENTJ,,,8
EMP101773,84,76,CI,Conscientious-Influencer,ENTJ,,,6
EMP101774,87,45,DC,Dominant-Conscientious,ESFP,,,6
EMP101775,95,93,CI,Conscientious-Influencer,INFP,89.0,24.0,7
EMP101776,38,83,CS,Conscientious-Steadiness,ESTP,109.0,36.0,3
EMP101777,33,60,IS,Influencer-Steadiness,ENFJ,,,10
EMP101778,42,57,DC,Dominant-Conscientious,ISFJ,96.0,23.0,9
EMP101779,99,61,DS,Dominant-Steadiness,ESFP,121.0,30.0,10
EMP101780,90,96,SD,Steadiness-Dominant,ENFJ,96.0,30.0,10
EMP101781,74,53,ID,Influencer-Dominant,ISTP,127.0,17.0,6
EMP101782,32,86,CI,Conscientious-Influencer,,95.0,28.0,1
EMP101783,63,58,SD,Steadiness-Dominant,ISTJ,132.0,37.0,3
EMP101784,37,55,DC,Dominant-Conscientious,ESTJ,88.0,27.0,1
EMP101785,97,66,SC,Steadiness-Conscientious,ESTP,120.0,31.0,1
EMP101786,99,70,SI,Steadiness-Influencer,ENTP,,25.0,4
EMP101787,99,80,SD,Steadiness-Dominant,ENTJ,135.0,21.0,4
EMP101788,66,97,CD,Conscientious-Dominant,INTP,120.0,31.0,6
EMP101789,97,54,DI,Dominant-Influencer,ESTJ,127.0,31.0,2
EMP101790,25,61,DI,Dominant-Influencer,INTJ,,,8
EMP101791,47,46,DC,Dominant-Conscientious,ISFJ,97.0,25.0,9
EMP101792,81,27,SD,Steadiness-Dominant,ENFP,140.0,29.0,9
EMP101793,76,68,IC,Influencer-Conscientious,ENFP,130.0,22.0,6
EMP101794,53,90,CS,Conscientious-Steadiness,ENFP,138.0,39.0,7
EMP101795,27,71,SC,Steadiness-Conscientious,ISFP,,,8
EMP101796,50,24,CD,Conscientious-Dominant,INTJ,105.0,18.0,2
EMP101797,75,88,CS,Conscientious-Steadiness,INTP,101.0,19.0,3
EMP101798,56,74,IC,Influencer-Conscientious,ENFJ,139.0,29.0,3
EMP101799,26,93,DS,Dominant-Steadiness,ISTJ,,,7
EMP101800,26,29,,Dominant-Steadiness,ISTJ,116.0,9.0,1
EMP101801,55,74,DS,Dominant-Steadiness,ISFP,,,4
EMP101802,100,74,CD,Conscientious-Dominant,ISTP,98.0,36.0,1
EMP101803,79,53,,Dominant-Influencer,ISFP,81.0,30.0,4
EMP101804,45,74,DI,Dominant-Influencer,INFJ,107.0,23.0,7
EMP101805,52,94,CI,Conscientious-Influencer,,122.0,17.0,10
EMP101806,55,99,IC,Influencer-Conscientious,INTJ,123.0,34.0,1
EMP101807,74,80,CI,Conscientious-Influencer,ENFJ,136.0,19.0,10
EMP101808,32,44,ID,Influencer-Dominant,ISFJ,80.0,21.0,5
EMP101809,92,82,CD,Conscientious-Dominant,ENFJ,108.0,24.0,9
EMP101810,46,79,,Dominant-Conscientious,INTJ,132.0,18.0,7
EMP101811,57,84,DC,Dominant-Conscientious,INFP,,38.0,5
EMP101812,22,85,CI,Conscientious-Influencer,ENFP,106.0,21.0,10
EMP101813,29,23,CS,Conscientious-Steadiness,,104.0,33.0,8
EMP101814,21,23,SD,Steadiness-Dominant,ESTP,102.0,20.0,8
EMP101815,42,63,DI,Dominant-Influencer,,135.0,31.0,1
EMP101816,73,47,CD,Conscientious-Dominant,ENFP,89.0,21.0,4
EMP101817,21,70,DI,Dominant-Influencer,ESFJ,132.0,30.0,2
EMP101818,44,75,CD,Conscientious-Dominant,INFP,122.0,26.0,9
EMP101819,99,29,SC,Steadiness-Conscientious,ESFP,140.0,33.0,10
EMP101820,71,24,SI,Steadiness-Influencer,ISTP,113.0,31.0,5
EMP101821,28,66,SI,Steadiness-Influencer,ESTJ,106.0,39.0,2
EMP101822,35,33,DI,Dominant-Influencer,ENTP,93.0,31.0,3
EMP101823,62,51,CI,Conscientious-Influencer,ENFP,86.0,36.0,8
EMP101824,27,37,DC,Dominant-Conscientious,INFP,,,4
EMP101825,67,94,SC,Steadiness-Conscientious,ESFJ,,,4
EMP101826,51,78,,Steadiness-Dominant,ISTP,91.0,14.0,5
EMP101827,36,84,CD,Conscientious-Dominant,ENFP,81.0,28.0,9
EMP101828,67,53,SD,Steadiness-Dominant,INFJ,,,7
EMP101829,94,36,DS,Dominant-Steadiness,ENFP,89.0,24.0,5
EMP101830,88,28,DS,Dominant-Steadiness,INTJ,80.0,17.0,2
EMP101831,65,50,IS,Influencer-Steadiness,ISFP,107.0,33.0,2
EMP101832,38,86,CS,Conscientious-Steadiness,,123.0,25.0,10
EMP101833,91,81,DI,Dominant-Influencer,ISTJ,140.0,27.0,7
EMP101834,67,53,SC,Steadiness-Conscientious,INFP,85.0,31.0,4
EMP101835,34,65,CI,Conscientious-Influencer,ESFP,121.0,26.0,10
EMP101836,81,44,CI,Conscientious-Influencer,,106.0,39.0,4
EMP101837,22,61,,Dominant-Influencer,INFJ,137.0,29.0,9
EMP101838,74,98,CI,Conscientious-Influencer,ENTP,,,4
EMP101839,20,90,CI,Conscientious-Influencer,ISTP,117.0,31.0,10
EMP101840,71,51,SI,Steadiness-Influencer,ESTJ,123.0,24.0,10
EMP101841,87,66,DC,Dominant-Conscientious,INTP,113.0,29.0,3
EMP101842,48,61,CD,Conscientious-Dominant,ISFJ,,,4
EMP101843,59,69,SD,Steadiness-Dominant,ISFJ,97.0,33.0,1
EMP101844,32,98,DI,Dominant-Influencer,ENTJ,,32.0,6
EMP101845,52,99,DI,Dominant-Influencer,ISTP,114.0,18.0,3
EMP101846,71,34,DS,Dominant-Steadiness,ISTJ,88.0,16.0,10
EMP101847,23,22,SD,Steadiness-Dominant,INTP,,,9
EMP101848,100,41,DI,Dominant-Influencer,INTJ,138.0,39.0,8
EMP101849,56,35,CS,Conscientious-Steadiness,ESFP,95.0,39.0,5
EMP101850,53,72,DC,Dominant-Conscientious,ISFJ,123.0,23.0,4
EMP101851,35,57,ID,Influencer-Dominant,ISTJ,,25.0,6
EMP101852,29,22,,Conscientious-Dominant,ESFJ,135.0,16.0,8
EMP101853,82,53,,Conscientious-Influencer,ENTP,,,8
